ID,SMILES,E(S1),E(T1)
ZINC000606443068,Cc1c(C(=O)/C=C\c2cn(CC(=O)O)nn2)cnn1-c1cccc(Cl)c1,3.543400021,3.132200019
ZINC000606443300,CC(C)Cc1[nH]sc(=NC(=O)C(=O)c2cnn(C)c2)c1Br,3.046200018,2.597300016
ZINC000606443795,Cn1c(O)ncc(C(=O)/C=C\c2cccc(C(=O)O)c2)c1=O,3.505300021,3.035700018
ZINC000606444484,O=C1c2ccc(O)cc2CC/C1=C/c1ccc(-n2ccnc2)nc1,3.503700021,3.033000018
ZINC000606444892,CC(=NN=C(C)c1ccc(-n2ccnc2)cc1)c1ccc(-n2ccnc2)cc1,3.440600021,3.006800018
ZINC000606445315,CC1C/C(=C\c2cnn(C)n2)C(=O)/C(=C/c2cnn(C)n2)C1,3.063000018,2.625700016
ZINC000606445322,CCn1nccc1/C=C1/CCn2ccnc2C1=O,3.31590002,2.824800017
ZINC000606445488,CC(C)(C)c1ncc(/C=C\C(=O)c2ccnc(O)c2)cn1,3.36040002,2.894700017
ZINC000607858770,CCc1cc(NC(=O)c2ccnc(C3CC3)n2)nc(C)n1,3.799500023,3.36930002
ZINC000608192738,Cc1nc(=NC(=O)c2ccnc(C3CC3)n2)s[nH]1,3.708900022,3.213200019
ZINC000616582562,Cn1cc(-n2cnc3cnc(Cl)nc32)cn1,4.459500027,3.982300024
ZINC000616582682,O=C1c2c(c(Br)c(Br)c(Br)c2Br)C(=O)N1c1ncc[nH]1,3.470600021,3.038400018
ZINC000622928349,CCOc1ncccc1C(=O)N1CCCc2ccc(-c3cnn(C)c3)nc21,4.056000024,3.598600022
ZINC000622941456,CO[C@H](C(=O)Nc1cccnc1C(=O)c1ccc(F)cc1)[C@@H]1CCOC1,3.482800021,3.078300018
ZINC000642882250,S=C(Oc1cccnc1)Oc1cccnc1,3.635100022,3.35050002
ZINC000664113611,CO[C@H](Cn1cnc(C(=O)c2ccncc2)n1)C1CCC1,3.42170002,2.938300018
ZINC000665887195,Cc1cnc(CN=[N+]=[N-])c(C)c1Cl,3.822900023,3.441900021
ZINC000001414069,Cc1nn(-c2ccccc2)c(C)c1NC(=S)NC(=O)/C=C/c1ccc(Cl)cc1,3.111600019,2.875800017
ZINC000675679560,CS(=O)(=O)c1ccc2c(c1)N(C(=O)c1ccnc(C3CC3)n1)CCO2,3.866000023,3.38280002
ZINC000685937392,COc1cccc2nc(Cl)c(CN=[N+]=[N-])cc21,3.878100023,3.38490002
ZINC000685937515,C#Cc1ncnc2ccncc12,3.595000022,3.149300019
ZINC000685937837,C#Cc1ncnc2cnccc12,3.465700021,3.000400018
ZINC000685937846,C#Cc1ncnc2nccnc12,2.956200018,2.511700015
ZINC000685938896,Cn1ncc(C2CC2)c1C(=O)NS(=O)(=O)c1ccc2c(c1)C(=O)N(C)C2=O,3.994500024,3.587200021
ZINC000685939554,CC(=O)c1cccc(S(=O)(=O)Nc2ccc([S@](=O)C(F)(F)F)cc2)c1,3.656900022,3.173100019
ZINC000685944606,CC(C)c1ccc(NC=c2c(=O)c(=O)c(=CNc3ccc(C(C)C)cc3)c(=O)c2=O)cc1,2.837300017,2.398700014
ZINC000725236935,[N-]=[N+]=NCc1ncccc1C(=O)n1ccnc1,3.813400023,3.430800021
ZINC000725346530,COC(=O)C(=O)c1cccnc1NC(=O)OC(C)(C)C,3.34080002,2.881700017
ZINC000725346628,CC(C)(C)OC(=O)Nc1ncccc1C(=O)c1cccnc1,3.608800022,3.112400019
ZINC000806563950,O=C(/C=C\c1cccnc1)c1cn2c(n1)CCCC2,3.460400021,2.981200018
ZINC000821528980,CC(C)(O)Cn1ncnc1-c1cnc(-c2ccccn2)nc1,3.808500023,3.42310002
ZINC000825307197,CC(=O)c1ncc(C(=O)Nc2ccc3oc(C)cc3c2)s1,3.457700021,2.989600018
ZINC000827720645,Cc1ccc(NC(=O)C2CCCC2)c(NC(=O)c2cnc3sccn3c2=O)c1,3.448500021,2.955700018
ZINC000863970586,C=CC(=O)Nc1noc(C2CC2)n1,4.466400027,3.989000024
ZINC000863982210,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N=S(C)(C)=O)c1,4.369800026,3.930400024
ZINC000001418436,COc1ccc(/C=N/NC(=S)c2nnn3c2SCC(c2ccccc2)=N3)cc1,2.865300017,2.504700015
ZINC000888090407,CC(=O)c1c2c(c(O)c(C)c1O)[C@@]1(C)C(=CC(=O)/C(=C(/C)Nc3ccc4nc[nH]c4c3)C1=O)O2,3.717100022,3.232900019
ZINC000888090940,O=C(c1ccnc2cc(F)cnc21)N1CCCc2n[nH]cc21,3.682100022,3.249400019
ZINC000001421245,O=C1/C(=C/c2ccc3oc4ccccc4c3c2)N2CCC1CC2,3.142500019,2.793800017
ZINC000951723420,O=C(O)/C=C\c1cccc(NC(=S)NC(=O)c2ccccc2)c1,3.158900019,2.893800017
ZINC000952847808,O=C(NC1=NC(=O)c2cc(Cl)ccc21)[C@@H]1CCCC(=O)N1,3.35610002,2.978800018
ZINC000952861189,CCn1c(C)cc2cc(NC(=O)c3cnc(-c4ccccn4)nc3)ccc21,3.842100023,3.35840002
ZINC000952869687,Cc1ccc(-c2cc(C(=O)Nc3cc(-c4ccc(O)nn4)ccc3C)n[nH]2)o1,3.571100021,3.33130002
ZINC000952880242,Cc1nc(Br)cnc1N(C)C(=O)C(=O)c1cnn(C)c1,3.142300019,2.710000016
ZINC000952962186,COc1ccccc1Oc1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cn1,3.617300022,3.155200019
ZINC000952963643,COc1ccccc1Oc1ccc(NC(=O)c2cnc(-c3ccccn3)nc2)cn1,3.801900023,3.433100021
ZINC000952965112,Cc1nnnn1-c1cccc(NC(=O)c2cnc(-c3cccnc3)nc2)c1,4.018100024,3.609800022
ZINC000952965131,O=C(Nc1ccc2scnc2c1)c1cnc(-c2ccccn2)nc1,3.806200023,3.436900021
ZINC000952966245,COCC(=O)Nc1ccc(NC(=O)c2cnc(-c3ccccn3)nc2)cc1C,3.823700023,3.35660002
ZINC000952969963,COc1cc(-n2cnnn2)ccc1NC(=O)c1cnc(-c2ccccn2)nc1,3.789300023,3.40680002
ZINC000952970911,Cc1nccn1Cc1ccccc1NC(=O)c1cnc(-c2cccnc2)nc1,4.032800024,3.657400022
ZINC000001422515,CCN(c1ccccc1)c1nc(N(CC)c2ccccc2)nc(-n2nnc(C(C)=O)c2C)n1,3.843300023,3.36380002
ZINC000952976275,C[C@@H](O)c1nc2ccc(NC(=O)c3cnc(-c4ccccn4)nc3)cc2[nH]1,3.820900023,3.446600021
ZINC000952977807,COCC(=O)Nc1ccc(NC(=O)c2cccc3nccnc32)cc1C,3.39920002,2.952000018
ZINC000952978118,CC(=O)c1cc(C(=O)Nc2cccc(-c3cnc[nH]3)c2)cs1,3.707800022,3.38360002
ZINC000952978593,CNC(=O)c1ccc(NC(=O)c2cnc(-c3ccccn3)nc2)c(C)c1,3.798100023,3.429500021
ZINC000952980162,CCC(=O)Nc1ccc(OC)cc1NC(=O)c1cnc(-c2ccccn2)nc1,3.776100023,3.428700021
ZINC000952980957,CC(C)NC(=O)c1ccc(NC(=O)c2cnc(-c3ccncc3)nc2)cc1,4.000300024,3.541500021
ZINC000952982562,Cc1c(NC(=O)c2cccc3c2CCC3=O)cccc1-c1nncn1C,3.634700022,3.196800019
ZINC000952985577,C[C@H](O)c1nc2ccc(NC(=O)c3cccc4c3CCC4=O)cc2[nH]1,3.633400022,3.195400019
ZINC000952987412,COCC(=O)Nc1ccc(C)c(NC(=O)c2cnc(-c3ccccn3)nc2)c1,3.824900023,3.445900021
ZINC000952987730,COc1ccc(-n2cnnc2)cc1NC(=O)c1cnc(-c2ccccn2)nc1,3.787300023,3.427500021
ZINC000952990598,O=C(Nc1cccc(CN2CCCC2)c1)c1cnc(-c2ccccn2)nc1,3.801800023,3.432400021
ZINC000952990676,Cc1nc(-c2cccnc2)ncc1C(=O)Nc1cccc(C(=O)N(C)C)c1C,4.085200024,3.676600022
ZINC000952993645,CN1C(=O)c2ccc(S(=O)(=O)N3CCCc4c[nH]nc43)cc2C1=O,4.018400024,3.612000022
ZINC000952995776,CCc1ccnc(C(=O)N=[S@@](C)(=O)c2ccc(C)cc2)c1,4.087400024,3.619200022
ZINC001505840612,O=C(NS(=O)(=O)c1ccc(N2C(=O)c3ccc(C45CC6CC(CC(C6)C4)C5)cc3C2=O)cc1)c1ccccc1,4.078400024,3.709500022
ZINC000001423276,CCOC(=O)NC(=S)Nc1nncs1,3.252600019,3.001200018
ZINC001506397927,Cc1nc(-c2cccnc2)ncc1C(=O)Nc1nccn1C,4.237900025,3.761900023
ZINC001506399697,CCCn1ncc(C)c1NC(=O)c1cc(=O)c2c(OC)c3ccoc3c(OC)c2o1,3.42430002,2.977200018
ZINC001506399829,CCc1c(C)noc1NC(=O)c1cnc(-c2cccnc2)nc1C,4.049100024,3.610000022
ZINC001506401484,CCCn1nc(C)c(NC(=O)c2cnc(-c3ccccn3)nc2)c1C,3.833300023,3.455000021
ZINC001506406400,CC(C)Sc1nnc(NC(=O)c2cnc(-c3ccccn3)nc2)s1,3.717500022,3.37570002
ZINC001506409064,CCc1nn(C)c(NC(=O)c2cnc(-c3ccccn3)nc2)c1C,3.794300023,3.42660002
ZINC001506411684,CCc1c(C)noc1NC(=O)c1cccc2c1CCC2=O,3.626100022,3.188700019
ZINC001506418155,Cc1cc(NC(=O)c2cccc3cccnc32)cc2sc(N)nc21,3.564100021,3.069300018
ZINC001506424708,Cc1ccc(-c2ccc(O)nn2)cc1NC(=O)c1cc2ncccn2n1,3.569700021,3.37030002
ZINC001529101348,CO[C@@H](C)c1nnc(NC(=O)c2cnc(-c3cccnc3)nc2C)s1,4.005200024,3.622300022
ZINC001529113054,Cc1nc(-c2cccnc2)ncc1C(=O)Nc1c2c(nn1C)CSC2,4.052400024,3.650500022
ZINC000001425790,Cc1cc(C)c2c(=O)cc(C(F)F)oc2n1,3.649100022,3.222700019
ZINC001529502499,CN(C[C@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4ccnn4C)cc3c(=O)c2c1,3.625200022,3.135800019
ZINC001529596153,CS(=O)(=O)c1ccc(O)c(N2C(=O)c3ccccc3C2=O)c1,4.046000024,3.640900022
ZINC001542984506,O=C(/C=C/c1ccccc1-c1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)C1CCCCC1,3.520700021,3.069900018
ZINC001547211725,Cc1cc(O)c(-c2ccc3c(O)nc(=S)n(Cc4cccnc4)c3n2)c(=O)o1,2.955600018,2.506600015
ZINC001560411746,Cc1ccc(-c2ncccn2)c(C(=O)[N+]2=C(C)CC[C-](COc3ccc(F)cn3)C2)c1,3.807000023,3.32610002
ZINC000001426798,Cc1cc(-c2noc(Cn3cc([N+](=O)[O-])cn3)n2)c2ccccc2n1,3.468800021,3.102600019
ZINC001569985952,CC(C)=C(CCC/C=C/c1c(-c2ccc(F)cc2)nc(S(C)(=O)=O)nc1C(C)C)C(=O)OC(C)(C)C,4.206800025,3.746200022
ZINC001569991513,N[C@H]1CC2=CC(=O)C(=O)C=C2OC1=O,1.945600012,1.516600009
ZINC001570006160,CCn1cc(-c2ccc3ccccc3c2C=O)c2ccccc21,3.29520002,2.819600017
ZINC001585333481,C#CCNC(=O)CCCC#Cc1cnc(S(C)(=O)=O)nc1,4.195700025,3.747800022
ZINC001690107039,O=Cc1ccc(-c2nc(Cl)nc(Cl)n2)cc1,3.40780002,2.915600017
ZINC001772491537,CN1c2ccccc2C(C)(C)/C1=C1\C(=O)C(=O)C(C(=O)c2ccccc2)=C1c1ccccc1,2.350800014,1.944500012
ZINC001772492964,COc1ccc(CCn2c3nc(-c4c5c(c(O)c(C)c4O)[C@]4(C)C(=Cc6c(c(C)nn6-c6ccccc6)C4=O)O5)ccc3c(O)nc2=S)cc1OC,2.936400018,2.499900015
ZINC001772591411,COc1cc2c(c3cc(C[C@@H](C)O)c(=O)oc13)Cc1c(C(=O)O)cc(Cl)c(C=O)c1O2,3.148500019,2.663700016
ZINC001772591695,COC(=O)[C@@]12Oc3cc(C)c(-c4ccc(O)c5c4O[C@]4(C(=O)OC)C(=C(O)C[C@H](C)[C@@H]4O)C5=O)c(O)c3C(=O)C1=C(O)CC[C@@H]2OC(C)=O,3.466500021,2.998900018
ZINC000001430079,CC(=O)Nc1nonc1N1C(=O)c2ccccc2C1=O,4.089100024,3.664500022
ZINC000001431200,CC(=O)c1nnn(-c2nc(N)nc(N(c3ccccc3)c3ccccc3)n2)c1C,3.839600023,4.405600026
ZINC000001432906,O=C1c2ccccc2C(=O)N1c1nonc1-n1cccc1,4.087300024,3.668700022
ZINC000001435464,O=C(O)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccccn2)C3=O)c1,3.856900023,3.443800021
ZINC000001436631,O=C(/C=C/c1ccccc1)Oc1cccc(C(=S)N2CCOCC2)c1,3.161500019,2.709700016
ZINC000001440364,O=C1c2ccccc2-c2nc3ccc4ccccc4c3cc21,3.196600019,2.767300017
ZINC000001443700,CC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,3.717900022,3.232200019
ZINC000001445417,O=C(O)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccccn2)C3=O)cc1,3.880400023,3.462400021
ZINC000000102707,O=C1c2ccccc2C(=O)C1=Cc1ccncc1,3.27190002,2.874500017
ZINC000001445801,CCCc1nc2c(sc(=S)n2-c2ccccc2)c(Sc2nccn2C)n1,3.223000019,2.759400017
ZINC000001446092,CC(=O)c1nnn(-c2nc(N(C)C)nc(N(C)C)n2)c1C,3.789200023,3.32740002
ZINC000001448032,COc1cccc(Oc2coc3cc(OC(=O)c4ccccc4)ccc3c2=O)c1,3.786200023,3.28850002
ZINC000000103230,CC1=CC(=O)C=C(C)C1=NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,2.538000015,2.095900013
ZINC000001457678,O=C1c2nc3ccccn3c2C(=O)c2ccccc21,3.135700019,2.674200016
ZINC000001463650,CCOc1ccc2oc(-c3ccccc3)c(C(=O)OC3=CC(=O)CCC3)c2c1,3.574900021,3.095200019
ZINC000001465114,NC(=S)N/N=C/c1ccccc1OC(=O)c1cc2ccccc2oc1=O,3.510700021,3.012700018
ZINC000001470998,CC(=O)c1cc(C(C)C)c(OC(=O)NC(=O)c2ccccc2)cc1C,3.622200022,3.141800019
ZINC000001490199,COc1ccc(C(=O)Nc2ccccc2)cc1NC(=S)Nc1ccc(C(=O)O)cc1,3.27570002,2.830600017
ZINC000001501420,O=C(c1ccccc1)c1cnc(-c2cccnc2)nc1-c1ccccc1,3.589800021,3.096700019
ZINC000001501424,O=C(c1ccc(Cl)cc1)c1cnc(-c2ccncc2)nc1-c1ccc(Cl)cc1,3.579500021,3.085700018
ZINC000001505263,O=C(Oc1cccc(OC(=O)c2cncc(Br)c2)c1)c1cncc(Br)c1,4.450700027,4.095600025
ZINC000001505284,COC(=O)c1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(C(=O)OC)n3)n2)n1,4.026800024,3.569100021
ZINC000001505587,COc1nccnc1NS(=O)(=O)c1ccc(NC(=O)c2ccc(C(C)=O)cc2)cc1,3.604900022,3.125700019
ZINC000001505638,CCOC(=O)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(=O)OCC)cc3)nc2)cc1,4.038800024,3.569400021
ZINC000001507311,O=C1CS(=O)(=O)c2ccccc21,3.680600022,3.220400019
ZINC000001507750,O=C(Oc1ccc(OC(=O)c2cccnc2)c(Cl)c1)c1cccnc1,4.450000027,3.959200024
ZINC000001509065,CC(=O)c1c(C)oc2ccc(OC(=O)Nc3ccccc3)cc21,3.864600023,3.38330002
ZINC000001509352,CC(=O)c1ccc(C(=O)Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,3.587900021,3.185400019
ZINC000001509368,CC(=O)Nc1ccc2nc(NC(=O)c3ccc(C(C)=O)cc3)sc2c1,3.590600021,3.112600019
ZINC000001510094,O=c1c2ccccc2c(=O)c(=O)c1=O,1.834600011,1.393700008
ZINC000001510546,NC(=S)c1ncon1,2.698600016,2.296400014
ZINC000001512323,S=C(Nc1ccccc1)Nc1cnc2ccccc2c1,3.726400022,3.227600019
ZINC000001512904,CCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(OCC)cc3)nc2)cc1,4.094400024,3.613300022
ZINC000001513442,Nc1nc(N)nc(-c2ccc3c(c2)-c2ccccc2C3=O)n1,3.187600019,2.745200016
ZINC000001513456,Nc1nc2ccc(N3C(=O)c4ccccc4C3=O)cc2s1,3.534700021,3.137900019
ZINC000001514874,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ncnc3sc4c(c32)CCCC4)cc1,3.825400023,3.34340002
ZINC000001516321,Cc1c(NC(=O)c2cccc3c2C(=O)c2ccccc2-3)c(=O)n(-c2ccccc2)n1C,3.33970002,2.971300018
ZINC000001517375,CC(=O)Nc1ccc(N2C(=O)c3ccc(C(=O)c4ccccc4)cc3C2=O)cc1,3.445500021,2.973400018
ZINC000001553995,O=C1C=C(S(=O)(=O)O)C(=O)c2ccccc21,2.721900016,2.284700014
ZINC000001556213,CC(=O)Nc1ccc2c(c1)-c1cc(NC(C)=O)ccc1C2=O,3.28600002,2.845900017
ZINC000001556339,O=C1c2ccccc2C(=O)N1c1ncc2ccccc2n1,3.900400023,3.441100021
ZINC000001557247,Cn1c(-c2ccccc2)c2c(c1-c1ccccc1)C(=O)c1c(c(-c3ccccc3)n(C)c1-c1ccccc1)C2=O,3.34090002,2.875200017
ZINC000001557248,Cn1c(-c2ccccc2)c2c(c1-c1ccccc1)C(=O)c1ccccc1C2=O,3.26420002,2.784500017
ZINC000001557367,Cc1cc(C(=O)c2ccccc2)on1,3.487200021,3.019100018
ZINC000001557560,O=C(c1cccnc1)c1ccccn1,3.27470002,2.854000017
ZINC000001557737,N#Cc1nc(C#N)c(Sc2ccccc2)c(Sc2ccccc2)c1Sc1ccccc1,3.765200023,3.33610002
ZINC000001559201,CCOC(=O)C(=O)c1cn(C)c(=O)n(C)c1=O,3.501200021,3.002400018
ZINC000001559312,O=C(NC(=S)c1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,2.687000016,2.312000014
ZINC000001561847,O=S(=O)(O)c1ccc(Sc2ccc(S(=O)(=O)O)cc2)cc1,4.477600027,4.056200024
ZINC000001562447,CC(=O)Nc1ccc(C(=O)C=O)cc1,2.515400015,2.045400012
ZINC000001564233,c1ccc2nc(-c3cnc4ccccc4n3)cnc2c1,3.204700019,2.709500016
ZINC000001564306,O=C1c2ccccc2C(=O)c2ncccc21,3.060100018,2.602900016
ZINC000001564463,CCO/C=C1\SC(=S)N(c2ccco2)C1=O,3.131400019,2.654400016
ZINC000001565149,O=C1Cc2[nH]ccc2C(=O)N1,4.705300028,4.218600025
ZINC000001568197,O=C1N=C(Oc2ccccc2)SC1=O,2.807000017,2.385100014
ZINC000001568802,O=C1CC2(CCCCC2)C(=O)N1c1ccc(S(=O)(=O)NC(=S)Nc2ccc(Br)cc2)cc1,3.740100022,3.28270002
ZINC000000106766,NC(=S)c1ccc(-c2csnn2)cc1,2.998900018,2.598900016
ZINC000001569638,O=CC(=O)c1ccc(Oc2ccc(C(=O)C=O)cc2)cc1,2.502100015,2.029900012
ZINC000001571121,NC(=S)c1ccc2ccccc2c1,3.033200018,2.631700016
ZINC000001571675,CCOC(=O)c1c(C)n(-c2ccccc2)c2c1C(=O)c1ccccc1C2=O,3.122100019,2.686200016
ZINC000001572316,O=C(O)c1ccccc1C(=O)c1ccccn1,3.40460002,2.911200017
ZINC000001572560,CCN(CC)c1cc(=S)c2c(ccc3ccccc32)o1,2.453700015,2.083700012
ZINC000001572906,O=c1oc2ccccc2n1C1=C(Cl)C(=O)c2ccccc2C1=O,2.980100018,2.535600015
ZINC000001573713,CSc1nc2ccc(N3C(=O)C=CC3=O)cc2s1,3.39410002,2.922700017
ZINC000001574054,O=C1C=CC(=O)c2nc3ccccc3nc21,2.811000017,2.331600014
ZINC000001574337,CC(=O)Nc1ccc(N2C(=O)C=CC2=O)cc1,3.40960002,2.921500017
ZINC000001574798,CN(C)C(=S)n1c(=S)nc(N(C)C)sc1=S,2.702000016,2.367900014
ZINC000001575006,O=C1C=C(Nc2ccccc2)c2ncccc2C1=O,2.325400014,1.877000011
ZINC000001575388,O=C(O)c1ccccc1SC(=O)c1ccccc1,3.739200022,3.258000019
ZINC000001576525,CCN1C(=O)CCN(S(=O)(=O)c2ccc(-n3nc(C)cc3C)cc2)C1=S,3.453400021,3.172000019
ZINC000001576680,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccc(NC(=S)Nc2ccccc2)cc1,3.641400022,3.172000019
ZINC000001576717,COC(=O)c1cc(=O)n2c(nc3cccc4cccc2c43)s1,3.122600019,2.654800016
ZINC000001577027,CC(=O)Oc1ccc2ccc3ccc(C(C)=O)cc3c2c1,3.668100022,3.186900019
ZINC000001578298,CC(=O)Oc1ccc2c(c1)C(=O)c1nc(C)c(C)nc1C2=O,3.066600018,2.607100016
ZINC000001578408,COc1ccc(OC(=O)c2ccccc2)c2c1C(=O)C=CC2=O,2.659300016,2.215900013
ZINC000001579117,O=C1c2ccccc2S(=O)(=O)c2cccc(S(=O)(=O)c3ccccc3)c21,3.36510002,2.903900017
ZINC000001580590,COc1cc(OC(C)=O)c(C2=CC(=O)C(OC)=CC2=O)cc1OC(C)=O,2.788400017,2.315400014
ZINC000001581378,O=C1C(=O)N(c2ccccc2)[C@@]2(c3ccccc3)C1=C(c1ccccc1)N(c1ccccc1)C(=O)N2c1ccccc1,2.890500017,2.467500015
ZINC000001582372,Cc1cc(=O)c2cc3nc(-c4cccnc4)oc3c(Br)c2o1,3.841600023,3.37380002
ZINC000001582598,Cc1c(N(C)c2ccccc2)c(=S)n(C)c(=S)n1C,2.965100018,2.541400015
ZINC000001583422,CCOC(=O)C(=O)Nc1cc(C)no1,3.895900023,3.41550002
ZINC000001583527,CC(=O)Oc1ccc(OC(C)=O)c2cc3c(cc12)C(=O)C(C)=C(C)C3=O,3.022500018,2.603600016
ZINC000001584450,CC(=O)Oc1c2ccccc2c(C)c2c1C(=O)c1ncccc1C2=O,3.090300018,2.649400016
ZINC000001584497,CCCc1nc(NC(=O)c2ccccc2)nc(NC(=O)c2ccccc2)n1,4.242400025,3.801800023
ZINC000001584714,O=C1c2onc(-c3ccc(Cl)cc3)c2C(=O)c2ccccc21,3.098900019,2.626800016
ZINC000001585500,CC(=O)c1ccc(-n2c3nc4ccc(C)cc4nc3n(-c3ccccc3)c2=O)cc1,3.698100022,3.442400021
ZINC000001586038,COc1ccc(Nc2nc3nc(C(Cl)(Cl)Cl)nc4c(Cl)cc(Cl)c(n2)-n-3-4)cc1,2.521100015,2.178000013
ZINC000001586211,O=C1C=C(Nc2ncccn2)c2ccccc2C1=O,2.237900013,1.810800011
ZINC000001587193,CN(C)C1=NC(N(C)C)=C2C=CC=C21,2.303400014,2.095300013
ZINC000001587291,O=C(O)c1cc2c([nH]1)-c1cccnc1C(=O)C2=O,2.303500014,1.847900011
ZINC000001587998,COC(=O)c1nc(N)nc(C(=O)OC)c1C(=O)c1ccncc1,3.607300022,3.116200019
ZINC000001588003,COC(=O)c1nc(N)nc(C(=O)OC)c1C(=O)c1ccco1,3.678100022,3.181900019
ZINC000001588094,COC(=O)c1nc(N)nc(C(=O)OC)c1C(=O)c1c(C)[nH]c2ccccc21,3.553700021,3.079900018
ZINC000001588101,COC(=O)C1=NC(=N)N=C(C(=O)OC)C1(C)C(=O)c1ccccc1,3.34440002,2.937200018
ZINC000001588103,COC(=O)c1nc(N)nc(C(=O)OC)c1C(=O)c1cccs1,3.587600021,3.101200019
ZINC000001588194,CC(C)(C)c1onc2c1C(=O)c1ccccc1-2,3.527300021,3.086900018
ZINC000001588525,C=CC(=O)NC(=N)NC#N,4.546700027,4.145600025
ZINC000001588732,CC(=O)N(c1nc2ccccc2s1)N1C(=O)c2ccccc2C1=O,3.957300024,3.598400022
ZINC000001588757,O=c1nc(Oc2ccc(Cl)cc2Cl)oc2cc(Cl)ccc12,4.184200025,3.747100022
ZINC000001588837,O=C1C(=NNc2nc3ccccc3s2)C(=O)N(c2ccccc2)C(=S)N1c1ccccc1,2.824700017,2.377200014
ZINC000001589614,Cc1cccc(C)c1-n1cc(NC(=S)NC(=O)c2ccccc2)n(C(=O)c2ccccc2)c1=S,3.39900002,2.941600018
ZINC000001590038,S=c1nc[nH]c2ncncc12,2.236300013,1.923800012
ZINC000001590837,O=C(C(=O)c1cccc(C(=O)C(=O)c2ccccc2)c1)c1ccccc1,2.474600015,2.038400012
ZINC000001590838,O=C(C(=O)c1ccc(C(=O)C(=O)c2ccccc2)cc1)c1ccccc1,2.414900014,1.987500012
ZINC000001592023,CN(C)S(=O)(=O)N1C(=O)c2ccccc2C1=O,4.046900024,3.615600022
ZINC000001592410,O=C(C(=O)c1cccnc1)c1cccnc1,2.440200015,2.014900012
ZINC000001592536,O=C1C=C2OCOC2=CC1=O,2.192500013,1.760700011
ZINC000001592745,CC(=O)Nc1ccccc1C(=O)C(N)=O,3.179600019,2.789900017
ZINC000001593112,Cn1nnc2c1C(=O)c1ccccc1C2=O,3.211300019,2.756400016
ZINC000001593377,O=C(Oc1ccccc1)C(=O)Oc1ccccc1,4.323800026,3.832500023
ZINC000001593650,CC1=CC(=O)C(=O)c2ccccc21,2.192500013,1.758800011
ZINC000001595061,O=C(/C=C/C(=O)c1ccc(O)cc1)Oc1ccccc1,3.30430002,2.871400017
ZINC000001595179,CC1=CC=CC(C)(C)C(=O)C1=O,2.620800016,2.127500013
ZINC000001595277,O=C1C=CC(=O)C(Sc2ccccc2)=C1,2.543500015,2.109300013
ZINC000001595404,Cc1ncc2c(=S)ncnc-2[nH]1,1.904900011,1.446900009
ZINC000001595677,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1,3.601400022,3.111100019
ZINC000001600297,O=C1C=CC(=O)c2c3ccccc3oc21,2.817200017,2.332500014
ZINC000001600546,CC(=O)Oc1ccc2c(c1)Cc1cc(N3C(=O)C=CC3=O)ccc1-2,3.27950002,2.839300017
ZINC000001602450,O=C(O)c1ccc(N=C2c3ccccc3-c3ccccc32)cc1,3.32910002,2.858100017
ZINC000001603902,Cn1c2ccccc2c2ccc3c(c21)C(=O)C=CC3=O,2.906300017,2.441400015
ZINC000001608068,Cc1nc2c(nc1C)C(=O)c1ccccc1C2=O,3.051800018,2.589800015
ZINC000001608420,O=c1c(Cl)nsnc1Cl,3.013700018,2.566900015
ZINC000001609384,COc1nc2[nH]c(S[C@H](CC(=O)O)C(=O)c3ccc(Cl)cc3)nc2c2ccccc21,3.678500022,3.216200019
ZINC000001609752,Cn1cnc(=S)c2ccccc21,2.347800014,2.019200012
ZINC000001609898,CC(=O)Oc1ccc2c(c1)C(=O)c1ccccc1-2,3.243000019,2.795100017
ZINC000001609929,NC(=S)c1cccc(C(N)=S)c1,3.057700018,2.650800016
ZINC000001610049,CC(=O)c1c(C)n2c(c1Br)-c1ccccc1-c1ccccc1-2,3.831000023,3.36170002
ZINC000001610186,C=C1CN(C(=O)c2ccccc2)C(=S)S1,2.676100016,2.369700014
ZINC000001610847,Cc1oc(C)c2c1C(=O)N(C)C2=O,4.418600026,3.967300024
ZINC000001611264,Cc1cc(=O)oc2c1ccc1occc(=O)c12,3.596400022,3.139300019
ZINC000001612773,CC1=CC(C)(C)N=C2SC(=O)c3nc4ccccc4c(=O)n3N12,3.513800021,3.030600018
