ID,SMILES,E(S1),E(T1)
CITXIP,CC(C)OC(=O)N1CNC2(N1C(=O)OC(C)C)C(=O)c1ccccc1C2=O,3.30630002,2.947800018
CITZAI,O=C1N(CCP(c2ccccc2)c2ccccc2)C(=O)c2ccccc12,4.084100024,3.715700022
CIVHOH,O=C(NC(=S)NC(=O)c1ccccc1)c1ccccc1,2.904800017,2.632400016
CIVMAY,COC(=O)C1=C(O)C(C(=C1C(F)(F)F)C(=O)C1=CC=CS1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.593800022,3.161300019
CIVMEC,Cc1ccc(cc1)C(=O)C(C1=C(OC(=C1C(=O)C(F)(F)F)C1=CC=CS1)c1ccc(C)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.457700021,3.060200018
CIVMUS,O=C1Oc2ccccc2N2C(=O)C(=O)C3=C(OC(C(c4ccccc4)C123)c1ccccc1)c1ccccc1,2.941300018,2.541400015
CIVSIM,CCCCCCC1(CCCCCC)c2ccccc2N(c2ccc(cc2)C(=O)c2ccccc2)c2ccccc12,3.628100022,3.144300019
CIVSOS,CCCCCCC1(CCCCCC)c2cc(Br)ccc2N(c2ccc(cc2)C(=O)c2ccccc2)c2ccc(Br)cc12,3.532800021,3.054400018
CIWYIT,FC(F)(F)C1NC2(C(=O)N(Cc3ccccc3)c3ccc(Br)cc23)C2(Oc3ccccc3C2=O)C1c1cccc2ccccc12,3.692200022,3.237000019
CIWYOZ,CC1(C)c2ccccc2N(c2ccc3ccc(nc3n2)N2c3ccccc3C(C)(C)c3ccccc23)c2ccccc12,3.220900019,3.107700019
CIWZAM,O1c2ccccc2N(c2ccc3ccc(nc3n2)N2c3ccccc3Oc3ccccc23)c2ccccc12,3.32660002,2.922400017
CIXKEC,Brc1ccc2C(=O)C(=O)c3cccc1c23,2.375100014,1.972400012
CIXKIG,CC(C)c1cccc(C(C)C)c1[N+]1=C(C(C)(C)CC1(C)C)[B-]1([Se][B-]([Se]1)(C1=[N+](C)C=CN1C)C(C)(C)C)C#N,2.644200016,2.365900014
CIXWIR,Nc1cccc(c1)C(=O)OCC(=O)c1ccc(Br)cc1,3.796400023,3.36100002
CIXXOZ,CN1C=C[N+](=C1[B-]1([Se][Se]B([Se]1)c1c(cccc1c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C(C)(C)C)C,2.918700017,2.484000015
CIYCOE,Nc1ccc(cc1)C(=O)OCC(=O)c1ccc(Br)cc1,3.900500023,3.488300021
CIYDUL,CC1(C)C2CCC1(C)C(=O)C2=Nc1ccc(cc1)N=C1C2CCC(C)(C1=O)C2(C)C,3.088500018,2.649400016
CIYSUZ,CC(C)(C)C(=O)Oc1ccc(OC(=O)c2ccncn2)c2c1C1c3ccccc3C2(Cc2ccc(Br)cc2)c2ccccc12,3.920000023,3.463200021
CIZLED,CC(O)=C(Sc1nc(SC(=C(C)O)C(C)=O)nc(SC(=C(C)O)C(C)=O)n1)C(C)=O,2.874900017,2.475700015
CIZQOS,CCOC(=O)C1(C#N)C(N(c2ccccc2)C(=C1c1ccc(Cl)cc1)C(=O)c1ccc(Cl)cc1)c1ccc(OC)cc1,3.233600019,2.819600017
CIZSOV,CC(O)=C1C(=O)NC(=S)N(C1=O)c1cccc(C)c1,3.259400019,2.997600018
CIZVUC,CCCC1=NNC(=S)N1N=C(C)c1ccccc1O,3.632400022,3.27850002
CIZYOB,CCC1=NNC(=S)N1N=Cc1cc(Cl)ccc1O,3.464200021,2.995300018
CLBENQ,ClC1=CC(=O)C=CC1=O,2.727800016,2.300100014
CLBOME,Clc1cccc(c1)C(=O)CC(=O)c1cccc(Cl)c1,2.658200016,2.176000013
CLNAPQ,ClC1=Cc2ccccc2C(=O)C1=O,2.348600014,1.958800012
CLNAPU,Clc1cccc2C(=O)C=CC(=O)c12,2.781800017,2.378200014
CLPYTZ,COC(=O)C1=C(C(=O)OC)C2=C(Cl)C(=C(Cl)C2=C2C=NC(=NN12)C)Cl,2.390300014,2.046500012
CMANPQ,CCOC(=O)c1ccc(cc1)N(C)CC1=C(Cl)C(=O)c2ccccc2C1=O,2.772100017,2.625200016
CMHBZQ,CC1=C(O)C(=O)C(=C(C)C1=O)CCl,2.826800017,2.406900014
CMTAZP,Cc1cccc2SC(C([n+]12)C(=O)[O-])C(O)=O,3.230700019,3.074200018
CMXPPN,COC(=O)[C-](CC(O)=O)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,3.795300023,3.619200022
COBBIE05,O=C1C=CC(=O)c2cc3ccccc3cc12,3.001900018,2.598900016
COBCUS,CCN(CC)c1ccc2c(Oc3cc(ccc3C32SC(=O)c2ccccc32)N(CC)CC)c1,3.951000024,3.643800022
COBLAI,COc1ccc(NC2=C(C(=O)c3ccncc3)C(SS2)=Nc2ccc(OC)cc2)cc1,3.476500021,3.009600018
COBTEV,Brc1ccc(cc1)C(=O)NC(=S)Nc1cc2cccnc2c2ncccc12,3.522200021,3.130200019
COCFAB,CC(C)(C)c1cc(c(c(c1)C(C)(C)C)P(=S)=S)C(C)(C)C,2.727400016,2.488600015
COCGUZ,CC1=C(C(=O)c2ccccc2C1=O)c1cc2C(=O)c3ccccc3C(=O)c2c2C(=O)c3ccccc3C(=O)c12,3.038900018,2.629000016
COCHUY,COc1ccc(SC(=C(C)O)C(C)=O)cc1,2.877200017,2.491200015
COCJAG,CC(O)=C(Sc1ccc(Br)cc1)C(C)=O,2.744800016,2.361000014
COCLUD,N#Cc1ccc(cc1)C12SC(SC1C1SC(SC21c1ccc(cc1)C#N)=C1SC=CS1)=C1SC=CS1,3.004200018,2.719400016
CODCEG,CC(C)(C)c1cc(c2Nc3c(cc(cc3c2c1)C(C)(C)C)c1cccc(C=O)n1)c1cccc(C=O)n1,3.462900021,2.999800018
CODDAD,CC(C)(C)c1cc(c2cccc(C=O)c2)c2Nc3c(cc(cc3c2c1)C(C)(C)C)c1cccc(C=O)c1,3.499900021,3.030300018
CODHAH,COc1ccc2C(=O)C3(Nc4ccccc4N4c5ccccc5C(=C34)C)c3cccc1c23,3.026800018,2.743100016
COFDIM,IC1=CN=C(O1)C(=O)C1COc2cc(Oc3ccccc3)ccc2C1,3.636100022,3.184900019
COFGUZ10,CC(C)(C)P(=S)(N=S=NP(=S)(C(C)(C)C)C(C)(C)C)C(C)(C)C,2.838700017,2.369200014
COFHAG10,CC(C)(C)P(=[Se])(N=S=NP(=[Se])(C(C)(C)C)C(C)(C)C)C(C)(C)C,2.548000015,2.221000013
COFXIF,CC(C)(C)OC(=O)C(CSc1ccc(N)cc1)N1C(=O)c2ccccc2C1=O,4.196600025,3.846200023
COGHOX,CCOC(=O)C1(CC(ON1c1ccccc1)N1C(=O)c2ccccc2C1=O)C(=O)OCC,4.120800025,3.751300022
COGHUC,NNC(=O)CN1CCN(CC(=O)NN)Cc2cccc(CN(CCN(CC(=O)NN)Cc3cccc(C1)n3)CC(=O)NN)n2,4.450600027,3.974200024
COGSEZ,COC(=O)C(C1C(=C(C)CC(=C1CN1C(=O)c2ccccc2C1=O)c1ccccc1)C)c1ccccc1,4.110500025,3.742900022
COHGUE,CC12CC3(C)OC(C)(CC(C)(O1)P3c1nc3ccccc3nc1P1C3(C)CC4(C)OC(C)(CC1(C)O4)O3)O2,3.241600019,2.768700017
COHHUF,CC12CC3(C)OC(C)(CC(C)(O1)P3c1nc3ccccc3nc1P1C3(C)CC4(C)OC(C)(CC1(C)O4)O3)O2,3.169500019,2.716100016
COHZUV,C1Cc2ccccc2N=C2c3cccc4cccc(C2=Nc2ccccc2CCc2cccc1n2)c34,3.207600019,2.777400017
COJLIW,CCC1=NNC(=S)N1N=C(C)c1ccccn1,3.623200022,3.41820002
COJMET,O(c1ccccc1)c1ccc2cccnc2c1SSc1c(Oc2ccccc2)ccc2cccnc12,3.31680002,2.895100017
COKSED,Brc1ccc(cc1)C(=O)CC(C(=O)c1ccc(Br)cc1)c1ccc(NCc2ccccc2)c2C=CNc12,3.649600022,3.26050002
COKZEH,Cc1ccc(NC(=O)C(c2ccccc2)=C2C(=O)C(=O)OC2(Oc2ccccc2)c2ccccc2)cc1,2.589800015,2.170600013
COLDEM,C1=CC2=C3C(=CC4=C3C(=C2)C=CC=C4)C=C1,2.113700013,1.955700012
COLFUH,CC(C)(C)c1cc(NS(=O)(=O)c2ccc(cc2)N(=O)=O)cc(c1O)C(C)(C)C,2.760300017,2.435200015
COLGAO,CC1=CC(=O)C=C(C)C1=NS(C)(=O)=O,2.652200016,2.237300013
COLNEZ,COC(=O)C12COC(N1C(=O)C1(Cc3ccccc3N3CCCC13)C2=O)C(C)(C)C,3.865100023,3.433400021
COLNOJ,COC(=O)C12COC(N1C(=O)C1(Cc3ccccc3N3CC(C)OC(C)C13)C2=O)C(C)(C)C,3.824100023,3.38440002
COLRON,O=C1c2ccccc2S(=O)(=O)C(=C1c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,3.27750002,2.962700018
COLVUX,CC(SC(=S)P(=O)(C(C)(C)C)C(C)(C)C)c1ccccc1,2.287900014,1.954400012
COLWAE,CC(SC(=S)P(=S)(C(C)(C)C)C(C)(C)C)c1ccccc1,2.204800013,1.888300011
COLWEI,CC(SC(=S)P(=[Se])(C(C)(C)C)C(C)(C)C)c1ccccc1,2.154800013,1.857000011
COMFAL,CCOC(=O)C1=C(CC)c2ccc3cc(OC)ccc3c2C(=O)C1=O,2.153800013,1.787800011
CONBAL,CC(SCc1ccccc1)=CI1OC(=O)c2ccccc12,4.105100025,3.759100022
CONCYT,CC(C)C1=C(O)C(=O)C2=C(C(O)CC3C4(C)CCCC23C(O)OC4)C1=O,2.678300016,2.297800014
CONJOF,CCCCOc1ccc(C=O)cc1C(=O)Nc1cc(NC(=O)c2cc(C=O)ccc2OCCCC)c(OCC(C)C)cc1OCC(C)C,3.40320002,3.41010002
CONJUK,COc1ccccc1N1CCN(CC1)CCc1ccccc1NC1OC(=O)c2ccccc12,4.462000027,4.037600024
CONNUP,CC1CC2C(CCC3(C)OC41C(=O)C=C(C)C(=O)C4=C3)C2(C)C,3.27110002,2.906000017
CONZOU10,COc1ccc2c(ccc3C(=O)C=C(OC)C(=O)c23)c1OC,2.995200018,2.522700015
COPDER,Cc1cccc(C)c1N1C=CN(P1P(c1ccccc1)c1ccccc1)c1c(C)cccc1C,3.35300002,2.968400018
COPDIV,CC(C)(C)CN1P(N(CC(C)(C)C)c2ccccc12)P(c1ccccc1)c1ccccc1,3.488200021,3.102700019
COPFET,COC(=O)C(P(N(C(C)C)C(C)C)N(C(C)C)C(C)C)=C(P(c1ccccc1)c1ccccc1)C(=O)OC,3.517400021,3.045800018
COPKIB,CC(C)C(=O)C1=C(O)C(C)(C)C(=C(Cc2c(O)cc(OCC=C(C)C)c(c2O)C(=O)c2ccccc2)C1=O)O,3.258000019,2.865400017
COPLAV01,CC(C)c1cccc(C(C)C)c1N=C(C)C(=O)C(C)=Nc1c(cccc1C(C)C)C(C)C,3.097500019,2.657100016
COPLUQ,OC(=O)c1ccccc1S(=O)Cc1ccccc1,3.897100023,3.559300021
COPZOZ,O=C1CC2(N3c4ccccc4C(=C3c3ccccc23)c2ccccc2)C(=O)C=C1,3.098900019,2.827300017
COQCOB,COc1ccc(cc1)C(=O)CNC(=O)CC1=CNc2ccccc12,4.035500024,3.575400021
COQSIM,COc1ccccc1N1CCN(CC1)CC(O)COc1ccc(cc1)C(C)=O,3.709000022,3.27980002
CORDOE,CC(C)C1=CC(=O)C2(C)C(C1=O)C1(C)C2C(=O)C(=CC1=O)C(C)C,3.091800018,2.697300016
CORNED,CC(=O)c1ccccc1[I+][N-]S(=O)(=O)C(F)(F)F,3.939100024,3.597300022
CORWOY,Fc1c(F)c(F)c(c(F)c1F)B(C1=Cc2c(C1)c1C=C(Cc1c1C=C(Cc21)B(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)n1ccccc1)B(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)n1ccccc1)(c1c(F)c(F)c(F)c(F)c1F)n1ccccc1,3.35180002,3.057200018
COSFIZ,CC1=NC2=CC=CC3=NC(=NC(=N1)N23)C,2.617500016,2.305000014
COSHOH,CCN(CC)C(=S)N=C(SCCSC(=NC(=S)N(CC)CC)c1ccccc1)c1ccccc1,3.445000021,3.108300019
COSQAF,O=C1N(C(=O)c2cc(ccc12)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Nc2ccccc2)cc1)c1ccc(Nc2ccccc2)cc1,3.478200021,3.198500019
COSWAK,CN1C(=NS(=O)(=O)c2ccc(C)cc2)C(=[N+]=[N-])c2cccc(C)c12,2.845000017,2.590100015
COTCOF,CCOc1ccc(cc1)C(=O)C1=C(O)CCC1=O,3.076400018,2.662600016
COTCUJ,CN1c2ccccc2C(=O)c2c(O)c3C(CC(C)(C)Oc3cc12)c1c(O)c2C(=O)c3ccccc3N(C)c2c2C=CC(C)(C)Oc12,3.32270002,2.925000017
COTFEX,CC1=C(C)C(=O)c2c(O)c(Cl)c(Cl)c(O)c2C1=O,2.684900016,2.291800014
COTGOJ,Cc1ccc(cc1)S(=O)(=O)N=C1N(CC=C)c2ccccc2C1=[N+]=[N-],2.966800018,2.681000016
COTMUT,COC12CC(=C(C(C)=O)C(=O)C1(C)c1c(O)c(C(C)=O)c(O)c(C)c1O2)O,2.607400016,2.227500013
COVDIC,CC(C)CC(N1C(=O)c2ccccc2C1=O)C(=O)N1C(C)CSc2ccccc12,4.130100025,3.764600023
COVJEF,CN1C=C[NH+]=C1C(F)(F)C(=O)[O-],4.025800024,3.888400023
COVTUC,S=C1SC(=S)c2cccc3cccc1c23,1.944700012,1.65020001
COVVAK,S=C1SC2=C3C(C=Cc4cccc1c34)C1C3CCC(C3)C1S2,2.567500015,2.113100013
COWMOQ,CC12SC(C3SC1(C)C(=O)c1ccccc31)c1ccccc1C2=O,3.112100019,2.755400016
COWWOD,COc1ccc2OC34C5=C6C7=C8C9=C%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%19=C(C%11=C%13%17)C9=C9C%19=C%11C%13=C%18C%16=C%16C%17=C%13C%13=C%11C(=C79)C6=C6C%13=C7C%17=C9C%16=C%15C%11=C%14C%13=C%12C%12=C%10C8=C5C5=C%12C%13=C8C%11=C9C(=C7C36c2c1)C18c2cc(OC)ccc2OC451,2.242500013,1.872500011
COXBEW,COc1ccccc1OC(C)C(c1ccc(OC(C)=O)c(OC)c1)C1(O)c2ccccc2C(=O)c2ccccc12,3.535900021,3.138100019
COXXOC,CC(=O)C(C(C)=O)C(=C(C)C(=CC(=O)c1ccccc1)c1ccccc1)c1ccccc1,2.922300017,2.452300015
COXYEV,CC1=CC(=O)N(Nc2ccccc2)C1=O,3.33470002,3.115900019
COXYUL,CC1=C(C)C(=O)N(Nc2ccccc2)C1=O,3.42390002,3.129700019
COYGAA,CC(C)C1=CC2(CC(C)(C)N=C2c2ccccc2N)C=C(C(C)C)C1=O,3.39760002,2.984400018
COYGEE,CC1C2Nc3ccccc3C3=NC(C)(C)CC23C=C(C)C1=O,3.650000022,3.222900019
COYGII,CC(C)C1C2Nc3ccccc3C3=NC(C)(C)CC23C=C(C(C)C)C1=O,3.548000021,3.137800019
COYGOO,CC(C)(C)C1C2Nc3ccccc3C3=NC(C)(C)CC23C=C(C1=O)C(C)(C)C,3.456500021,3.058800018
COYHUV,COC(=O)C12C(=O)c3ccccc3C(O)(C31OC(C)(C)C=C3)C13OC21C(=O)c1ccccc1C3=O,3.428800021,2.988900018
COYKUY,OCC1OC(CC1O)N1C=C(I)C(=S)NC1=O,2.740100016,2.277800014
COZLAH,Cc1ccc(cc1)N1C(=S)N=C(C)C=C1c1ccccc1,2.746000016,2.325500014
COZLEL,COc1ccc(cc1)N1C(=S)N=C(C)C=C1c1ccccc1,2.846100017,2.400900014
COZMAH,CCOC(=O)C1=CC2C3C(C(=O)N(C3=O)c3ccc(Br)cc3)C31Nc1ccccc1C13CCN(C21)C(=O)OC(C)(C)C,4.134300025,3.781400023
COZPAI,Cc1cc(C)c(c(C)c1)C(=O)P(c1ccccc1)(c1ccccc1)=C([Si](C)(C)C)[Si](C)(C)C,2.737200016,2.352500014
COZPIQ,CC(C)(C)P(C(C)(C)C)P(=C[Si](C)(C)C)(c1ccccc1)c1ccccc1,3.39190002,3.28650002
COZTAO,CC(C)OC(=O)c1ccc(cc1)C=C1N2CCC(CC2)C1=O,3.155800019,2.845300017
CPANTQ,Clc1cc2cccnc2c2C(=O)c3ccccc3C(=O)c12,2.692800016,2.343200014
CPGXMR20,Clc1ccc(cc1)C(=O)C(=S)N1CCOCC1,3.31920002,2.946000018
CPXZBC10,O[B-]1(OC(=[NH+]C1(C1CCCC1)C1CCCC1)c1ccccc1)C1CCCC1,4.450600027,4.019200024
CUBBAE,CC(C)N1C(=O)C(C(C=Cc2ccc3OCOc3c2)C21C=CC(=O)C=C2)C(F)(F)F,3.189200019,2.740100016
CUBJOZ,CN1CC(C2=CC=CO2)C2(Cc3ccccc3C2=O)C21C(=O)N(C)c1ccccc21,3.579200021,3.197800019
CUBMIW,Cc1ccc(cc1)C=C1CCC2(C(c3ccc(C)cc3)C(=NN2c2ccccc2)c2ccccc2)C1=O,2.814700017,2.537600015
CUBPAQ,OC(=O)CNC(=S)C(=S)NCC(O)=O,2.898000017,2.517200015
CUBQAR,CC(NC(=S)C(=S)NC(C)C(O)=O)C(O)=O,2.750400016,2.485700015
CUCYEH,Cc1ccc(cc1)N(c1cccc2Sc3ccccc3C(=O)c12)c1cccc2Sc3ccccc3C(=O)c12,3.035100018,2.685300016
CUCYUX,COc1ccc(cc1)N(c1cccc2Sc3ccccc3C(=O)c12)c1cccc2Sc3ccccc3C(=O)c12,2.944500018,2.609100016
CUDDEK,COC(=O)C1=C(C2C=C(c3ccccc3)P(=C1C(=O)OC)(c1ccccc1)C12c2ccccc2c2ccccc12)c1ccccc1,3.26820002,2.820100017
CUDPOG,CC1(C)N=NC(=S)N1c1ccccc1,2.538300015,2.109000013
CUDSEC,CC1=[NH+]CCC(N1)C(=O)[O-],4.227700025,4.056400024
CUDVUS,COc1c2OCOc2c(O)c2C(=O)C3=C(COC3C)C(=O)c12,2.795300017,2.375900014
CUFZAE,[NH3+]C(CP(O)(=O)[O-])C(O)=O,4.589000027,4.564700027
CUGBUC,S1C=CC=C1c1cc(nc(n1)N1C(=CC=C1C1=CC=CS1)C1=CC=CS1)C1=CC=CS1,3.047700018,2.830900017
CUGJOG,O=C1CC2(CCCC2N1)CN1C(=O)c2ccccc2C1=O,4.160000025,3.793200023
CUGPEB,Fc1ccc(c(F)c1)c1ccc(cc1)C(=O)C1C(C2CCCN2C21C(=O)Nc1ccccc21)c1ccccc1,3.853800023,3.39050002
CUGWOT,FC(F)(F)c1cc(NC(=S)c2ccccn2)cc(c1)C(F)(F)F,2.758000016,2.478000015
CUHRAY01,CC1OC(CC(OC(C)=O)C1OC(C)=O)OC1CCCc2c(O)c3C(=O)c4ccccc4Oc3c(O)c12,3.36420002,2.967500018
CUHXUA,COc1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(cc1)C=Nc1ccc(cc1)N(c1ccc(OC)cc1)c1ccc(OC)cc1,4.001900024,3.678500022
CUMBIY,O=C1c2cc(ccc2c2ccc(cc12)N1c2ccccc2c2ccccc12)N1c2ccccc2c2ccccc12,3.113300019,2.623500016
CUMKAX,CCOC(=O)C1=CN(c2ccccc2)C(=C(C)C(=O)OC)C21N(Cc1ccc(C)cc1)c1ccccc1N2Cc1ccc(C)cc1,3.27420002,2.908200017
CUMKIF,COC(=O)C(C)=C1N(C(=C(C(=O)OC)C21N(Cc1ccc(Br)cc1)c1ccccc1N2Cc1ccc(Br)cc1)CCc1ccccc1)c1ccccc1,3.29400002,3.085900018
CUMKUR,CCCC1=C(C(=O)OC)C2(N(N=C(N2c2ccccc2)c2ccccc2)c2ccccc2)C(N1c1ccc(OC)cc1)=C(C)C(=O)OC,3.32620002,2.986800018
CUMLAY,COC1C2CC3C(C)(C)OC(CC=C(C)C)(C2=O)C23Oc3ccccc3C(=O)C12,3.713700022,3.26230002
CUMLEC,CC(C)=CCC12OC(C)(C)C3CC(C=C4C(=O)c5ccccc5OC134)C2=O,3.521300021,3.133400019
CUMWIS,CN1CC(c2cccc(F)c2)C2(CSc3ccccc3C2=O)C21C(=O)Nc1ccccc21,3.709900022,3.30230002
CUNKUT,COC(=O)C(=C)C(C(N=C1C(=O)N(C)c2cccc(Cl)c12)C(F)(F)F)c1cccc2ccccc12,3.063500018,2.586000015
CUNWIR,CN(C)c1c(Cl)ccc2ccc(Cl)c(N(C)C)c12,3.491200021,2.997800018
CUNWIS,OC(=O)c1ccc2C(=O)N(c3ccncc3)C(=O)c2c1,4.005800024,3.559300021
CUPWUI,S=C(N1c2ccccc2N=C1c1ccccc1)c1ccccc1,2.257900014,1.875800011
CUPXAP,S=C(Nc1ccccc1NC(=S)c1ccccc1)c1ccccc1,2.733900016,2.478700015
CUQCAU06,[N]1SSN=C1c1ccc(cc1)c1ccc(cc1)C1=NSS[N]1,2.010000012,1.572900009
CURGUT,Cc1ccccc1C(C1C(=O)c2ccccc2C1=O)C1=CNc2ccccc12,3.42560002,3.042400018
CURKAC,CSC(=S)C(=O)c1ccc2ccc(cc2c1)C(=O)C(=S)SC,2.589600015,2.251800013
CURKEG,CSC(=S)C(=O)c1ccc(cc1)C(=O)C(=S)SC,2.495200015,2.166900013
CUSBOK,FC(F)(F)Oc1ccc(CN2C(=O)c3cc4C(=O)N(Cc5ccc(OC(F)(F)F)cc5)C(=O)c4cc3C2=O)cc1,3.887000023,3.432700021
CUSBUQ,FC(F)(F)Sc1ccc(CN2C(=O)c3cc4C(=O)N(Cc5ccc(SC(F)(F)F)cc5)C(=O)c4cc3C2=O)cc1,3.881200023,3.458500021
CUSFAX,COC(=O)C1(CC2N(C)C1C1N(C(C=C)c3c(OC)c(OC)c(C)c(O)c3C1=O)C2=O)C(=O)OC,3.30380002,2.888400017
CUSXEW,[O]N(c1cccc(Cl)c1Cl)=N([O])c1cccc(Cl)c1Cl,1.908700011,1.779600011
CUTLOS,C[Si](C)(C)C([Si](C)(C)C)P1(=S)N=C(N=C1c1ccccc1)c1ccccc1,2.817700017,2.568200015
CUTMIN,COC(=O)C1=C(C(=O)OC)P(=S)(N=C1c1ccccc1)C([Si](C)(C)C)[Si](C)(C)C,2.749900016,2.446000015
CUTMOT,CC(C)N(C(C)C)C1=PC(=[N+](C(C)C)C(C)C)P1(=S)[S-],3.176700019,2.741700016
CUTNOU,Clc1ccccc1C1Nc2ccccc2SC1C(=O)c1ccccc1,3.558900021,3.152400019
CUTQAJ,CC(C)N(C(C)C)C1=PC(=[N+](C(C)C)C(C)C)P1(=[Se])[Se-],2.903000017,2.660100016
CUTYAR,c1ccc(cc1)[As](c1ccccc1)C([As](c1ccccc1)c1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.836700023,3.545100021
CUVLOW,CC1(C)CCCC(C)(C)N1c1ccccc1Bc1ccccc1N1C(C)(C)CCCC1(C)C,3.121700019,2.869400017
CUVMAJ,CC1(C)CCCC(C)(C)N1c1ccccc1B(Cl)c1ccccc1N1C(C)(C)CCCC1(C)C,3.474900021,3.40050002
CUVVEX,CC(=O)Oc1ccc2C(=C(C(C)=O)C(=O)Oc2c1)O,2.819500017,2.444400015
CUXHEK,COc1ccc(cc1)C12OC1C(=O)c1ccccc1C2=O,3.517900021,3.067100018
CUYJOV,CN1C(=O)C2=C(SC3=C(S2)C(=O)N(C)C3=O)C1=O,1.959100012,1.483400009
CUYKOY01,O=C1C=C2[Se]C([Se]C2=CC1=O)=C1[Se]C2=C(SCCS2)[Se]1,2.015800012,1.549300009
CUYLAJ,CN1C(=O)C2=C([Se]C3=C([Se]2)C(=O)N(C)C3=O)C1=O,2.141600013,1.73700001
CUYQAO01,COc1cc(cc(OC)c1OC)C1N2C(CCC2=O)C(=O)c2ccc3ccccc3c12,3.583500021,3.095900019
CUZPAP,O=C1N(CN2C=Nc3ccccc23)C(=O)c2ccccc12,4.162900025,3.796800023
CXAEZT10,CCOC(=O)N1C=CC2C=CC1C1(c3ccccc3)C(=C(C(=O)OC)C(=O)C21C(=O)OC)c1ccccc1,3.667100022,3.214100019
CXMIPA,COc1ccc(Nc2c(I)cc(cc2I)C(O)=O)cc1,3.658400022,3.437300021
CYBZTZ10,Cc1ccc(cc1)N=NN=C(C#N)c1ccccc1,2.501800015,2.023800012
CYMEBF20,Brc1ccc2c3ccc(Br)cc3C(=C(C#N)C#N)c2c1,2.734000016,2.318100014
CYMINO02,O=C1c2ccccc2C(=O)C1=C(C#N)C#N,2.833400017,2.522000015
CYSTEA,[NH3+]C(CS(=O)(=O)[O-])C(O)=O,4.597200028,4.455800027
DABBER,CC1=Nc2cc(ccc2C(=O)O1)N1c2ccccc2Oc2ccccc12,3.40660002,3.122500019
DABCEP,Cc1cc2c(SC(=NS2(=O)=O)C(=O)c2ccc(Cl)cc2)cc1Cl,3.251500019,2.830300017
DABJUP,CC(C)(C)C=C1c2ccccc2C(=CC(C)(C)C)B1(c1cc(ccc1C(F)(F)F)C(F)(F)F)n1ccccc1,3.432000021,3.056500018
DABLID,CC(C)C1=CC=C(C)C2=C(C=CC=Cc3ccc(cc3)N(C)C)C=C(C)C2=C1,2.052500012,1.67670001
DABLUP,CNc1ccc(cc1)C1C=CC(C2=C3C(=CC=C(C=C3C(=C2)C)C(C)C)C)C(=C1C(=O)OC)C(=O)OC,2.164300013,1.771300011
DABYEL,COc1ccc(cc1)C1Nc2ccccc2SC21Oc1ccccc1C2=O,3.594200022,3.225900019
DACDES,OC(C1[NH2+]C(c2ccc(Br)cc2)C2=C(C1c1ccccc1)c1ccccc1[N-]2)c1ccccc1,3.134700019,3.098100019
DACKIE,CN1C(=C(C)N(C)C1=P(c1c(C)cc(C)cc1C)=C(c1ccccc1)c1ccccc1)C,2.761800017,2.473400015
DACQOR,Cc1cc(c2ccc(cc2)N(c2ccccc2)c2ccccc2)c(N=C(C)C(C)=Nc2c(cc(C)cc2c2ccc(cc2)N(c2ccccc2)c2ccccc2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)c(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,3.42630002,3.015900018
DACZEN,CCc1cccc2C3=C(Sc12)C(C(C(=O)c1ccccc1)C1(O3)Sc2c(CC)cccc2C1=O)C(=O)c1ccccc1,3.530500021,3.089200018
DADRIK,Brc1ccc(cc1)C(=[N+]=[N-])c1ccc(Br)cc1,2.338500014,2.029500012
DADRUW01,Brc1cc(Br)c(c(Br)c1)C(=[N+]=[N-])c1c(Br)cc(Br)cc1Br,2.613800016,2.293400014
DADSAD01,CC(C)(C)c1cc(Br)c(c(Br)c1)C(=[N+]=[N-])c1c(Br)cc(cc1Br)C(C)(C)C,2.573800015,2.258100014
DADSEH,Cc1cc(cc(C)c1C(=[N+]=[N-])c1c(Br)cc(Br)cc1Br)C(C)(C)C,2.571200015,2.252000013
DADSIL,CC(C)(C)c1cc(Br)c(c(Br)c1)C(=[N+]=[N-])c1c(cc(cc1C(F)(F)F)C(C)(C)C)C(F)(F)F,2.482200015,2.157600013
DADTOU,CCOC(=O)C1(C)N(N2C(=O)c3ccccc3C2=O)C21CN2N1C(=O)c2ccccc2C1=O,3.937900024,3.533700021
DADWOX,CCCCCCCCN1C(=O)c2cc(C3=Cc4ccccc4S3)c3C(=O)N(CCCCCCCC)C(=O)c4cc(C5=Cc6ccccc6S5)c(C1=O)c2c34,2.896800017,2.421200014
DADZAL,COC1=CC=CC=CC1=S,1.914400011,1.464400009
